1.086552143,-1.987440705,1.903632402,0.15332903,0.733486354,-0.295801342,-0.23296845,0.641793191,-1.148470998,1.722162604,1.673669338,1.488935828,-0.019552512,0.620793164,-0.28160888,2.278663158,-1.244771242,-0.015548107,-1.043109179,0.336196542,1.442877293,0.211840004,-0.243192226,0.32472229,-1.646793008,-0.888603151,-1.891627431,1.229528785,0.465730667,0.265450358,1.533313751,0.502336025,0.729187965,-1.143862844,-0.144875497,-1.016611099,-0.52882272,1.083013177,0.060174461,0.268291235,-1.468029261,0.390743762,0.448899418,-0.046300475,1.835874677,-1.22687757,0.513400972,-0.756968021,0.024653774,-0.200377807,0.142381489,0.781650841,-1.310973406,1.517991424,0.133782312,-1.309571385,0.349037707,0.153084308,0.550584376,0.543109953,-0.387155652,0.626273036,-0.20581609,0.906963646,-0.451512486,-2.339650154,1.082925677,0.498696119,-0.860488415,0.531723678,1.595145702,0.437582701,-0.453996629,1.260039806,-2.88032794,-0.027380258,0.943534374,0.894324064,1.656700253,1.94111526,-1.1618191,-0.050387494,0.386634886,0.164951518,-0.088311844,-0.954057455,2.03018856,0.296840668,-0.286684453,0.411908597,1.022795916,0.636925399,-1.576516271,-0.715587258,-0.984676361,1.46957612,-0.302076161,-0.302173585,0.743489861,-1.280445337
1.809824705,0.123225883,1.999857306,0.396613359,-1.242236972,-0.050581969,0.556874394,-2.380529165,0.038229823,-0.331464291,-0.373163879,-0.314693213,-0.791953266,0.465019166,-1.438369274,-0.733668327,-0.43249017,-0.190521181,-0.090271674,1.541470408,0.103769317,0.806061685,-0.933081627,0.145018801,-0.155781478,0.319837302,1.53441155,0.573135972,-1.026745915,0.356292963,1.277187467,-1.244832993,0.092291966,-0.365259677,-0.812952936,-2.047073126,-1.228253245,0.536816537,-0.535716057,-0.274852812,0.02626691,-0.126102239,-0.692340434,1.468782425,-0.859558165,0.280871272,0.726504803,0.092407748,2.049045324,1.152308822,0.055625007,-0.846453488,-0.495035291,-0.791586041,-2.188483715,0.397525162,-0.730085313,-0.282655925,-0.869348466,-0.586799979,-1.023751616,-0.62288928,1.275994658,0.51194787,-0.531294405,0.39977169,1.753714085,0.68809402,-0.409386009,-0.320028305,0.238713622,-0.483146429,-0.885960519,-0.22103624,0.195079565,0.309981346,-2.483683348,-0.942469478,-1.363788128,-1.614935279,1.145534873,-0.192925513,-1.701992989,1.67624402,-0.538280725,0.061032016,2.070128918,0.041395105,-0.137037367,0.614025712,-1.590908051,0.889992595,0.780962288,-0.926730275,1.252805114,-1.242393613,0.667607784,-1.273421884,-0.324248135,-0.003682371
1.010292172,0.307313442,0.871127963,1.026718974,-1.952039003,-0.363631755,1.147090435,-1.311133504,-0.346428394,1.686205626,-0.284604102,-0.942318857,0.017652255,-0.41457966,-2.338068247,-0.769172311,0.525635004,0.845100164,0.721760869,-0.087039895,-0.354585499,1.48734796,-0.914916813,0.401930422,0.645549476,0.492339402,0.677378953,-0.867047906,-1.883939862,-1.629565597,0.352364182,-0.20139055,0.307758957,1.413382888,0.436382711,0.646058857,-0.520855129,0.708889365,-0.333752751,0.937958777,-1.272913337,-1.053602338,0.038651187,1.14804244,-0.793174565,0.989140451,1.375044823,0.047988266,-2.219213247,0.520353675,0.780001462,1.015602231,-0.38046658,-0.29252845,-0.22738634,-0.764448762,1.055532813,-0.836416304,-0.914186239,0.435921878,1.573197484,-1.180285692,-0.650333524,3.150992632,1.320213795,0.414418578,0.74345243,-0.942502558,1.490170717,-1.755445957,0.573337972,1.657431006,1.525705218,0.259410769,1.426701903,-0.723039806,-0.911499083,0.709997475,-1.398799896,0.002563136,0.978243351,0.426444381,0.825258255,2.504781008,0.467575908,-1.743400812,-1.215317965,-1.089129448,-1.325267792,0.292415768,1.073717594,-0.690996289,-0.679737091,-0.001274297,0.786064088,-0.023251373,-0.405101538,0.118990824,-0.90852946,0.466138422
-1.761939526,-0.723303556,0.782820404,-0.632497191,-0.047920704,-0.669004679,0.086198136,-0.519882679,1.044783473,1.257537961,0.199200273,0.323666185,1.973664761,-0.281430811,1.084965229,0.591702521,0.9933424,1.453133702,-0.885566056,-1.707928538,-0.275038958,-0.550989032,-2.463216543,-1.452498198,-0.461204737,-0.099692382,-1.623580575,1.554452896,-0.228480339,-1.181382537,-1.710494041,-1.299141169,0.159314424,-0.314798236,0.3177917,-0.767713308,-0.477091342,-0.113516591,2.01427865,-1.648617744,-0.905427754,-1.008954406,0.809484899,-1.527734756,-0.995615005,0.162119225,-0.644406021,2.142435789,-0.493906081,0.988817811,0.844679832,0.117338471,0.613743126,1.662773967,0.718634725,-0.262983829,-1.011979938,2.589281559,0.031050341,1.564306736,1.312427521,-2.126426697,-0.270380735,-0.930963278,0.477815479,0.330663979,0.821502328,1.027149439,1.649248481,0.598855793,-0.229604602,0.478069067,-0.184559897,0.430345595,-0.747867405,-0.381168783,0.186768278,-1.48017025,0.958811224,0.722170293,1.710458159,-1.675409079,-0.288189471,0.53017205,0.814690709,1.29101336,-0.872969389,0.10828051,-0.428145409,-0.664301276,-0.301395237,-0.981798708,-0.627070665,-0.119898774,-0.849878907,1.248100042,-0.398917168,1.353256464,-0.29777661,-0.531855583
-2.374320984,-0.338312179,-1.626221895,2.07228303,0.244097695,0.227769896,0.379531771,1.158118486,1.137851715,0.365888953,-1.425289512,-0.81116122,-0.575633824,-1.224984288,-0.914466321,0.704028368,0.399182975,-0.089620166,0.766526401,-0.366759449,0.074268818,-0.910438418,-0.924592495,0.817520618,-0.989306688,0.531374097,-0.10970059,0.790270686,-1.222169042,-2.277760744,-1.106649518,-0.474528015,1.105054855,1.731025219,-0.830032885,-0.098925248,-0.597727478,-0.447631657,-1.060121417,-1.56457603,0.15832901,-0.18058838,0.632420897,-0.759059191,1.116597295,-1.985052943,0.235399589,-0.886547685,-1.592370033,1.119745374,-0.052743401,0.497069061,0.109798133,-0.091506258,0.936955273,-1.518810272,0.622922242,-0.052874472,1.104462504,-0.615349472,1.104755163,0.455669314,1.046486378,2.858495474,-0.636892974,2.05386591,-0.043071073,-1.348865151,0.85305196,1.148757339,1.163928509,-1.884521484,-0.812229812,0.010518829,-0.545490205,0.046226673,-0.108179778,0.349371612,-0.58963573,-1.89428854,-0.872250676,0.270479262,0.104971007,-0.950290322,1.208847642,0.038375802,-0.19808124,-0.645632088,1.492252946,0.143195316,-1.206666946,0.102597393,-0.190204442,0.30258438,0.351166874,-0.469491035,-0.505739212,0.596439958,-3.517205238,1.079542637
-0.102120109,0.854373813,-0.169393152,0.573187768,0.294790179,-0.090999551,0.262211651,-0.094388567,-0.288145423,0.318574637,-0.022384141,-0.494019747,0.985169709,1.266283035,-1.116872072,0.936068773,-0.644546151,1.03416121,-1.423013806,0.436187625,-0.490020603,-0.079742461,-1.62647903,0.480668455,-0.694824994,-0.146503672,0.324721068,0.757196665,-0.082671046,0.187257439,0.041029803,-0.706906319,-0.950394332,-0.421703398,-1.183255434,1.014318585,-0.376609713,-2.608675957,0.989878595,0.281482846,0.457223386,2.038833618,-1.672668338,0.343117446,-1.022780657,0.064647235,1.273080587,-0.747127414,1.405372262,0.718029737,-0.473071277,-0.629185855,0.150262639,0.299635023,1.291700959,0.468458503,0.564946055,1.038050771,1.158665419,0.154367357,-0.125773445,-0.019976309,1.748607755,1.846946716,-0.177069023,-0.711205423,-0.680860102,0.918832123,1.001445174,-0.616477668,-0.674599767,0.167785808,-0.253902227,-0.235390201,0.597127974,-0.67099601,1.159053087,0.809620738,-0.5487535,-1.706986427,1.130319715,2.139986753,1.843644023,0.583696306,-0.947124124,2.248949289,2.44311738,0.40438956,-0.259388655,0.941971242,0.109235033,0.704519153,1.180649638,1.290377975,-1.517334819,1.707193971,1.152112961,-0.916445673,-0.871141911,-0.955145538
-1.372164845,1.094583273,0.417860955,-1.291305423,-0.016140327,0.088227086,0.826456308,-0.892799318,0.61930269,-1.271526575,-0.533204317,-0.700585842,0.414820194,1.068424821,0.348190755,1.516415834,-0.82912308,1.29939723,-0.436303943,-0.366398603,0.811024606,0.319117874,1.641427517,-0.359712064,-0.491237372,0.27827099,0.612448633,0.206069976,-1.087819576,1.603722095,-0.999222219,0.538693726,-0.996162713,0.407070041,-0.082058161,-0.86258173,-0.713218868,-0.472689003,-0.337255955,1.453664303,-1.871140361,-0.192933187,1.064776182,-1.433265328,-0.652015984,1.273212433,0.378883809,-0.806071401,0.921847284,0.515387595,1.807324409,1.059539199,0.204953119,-0.684813559,-1.183665156,0.813871861,1.217430949,-0.645330548,0.998246491,0.528801262,1.448298573,0.726708412,0.053605095,-0.553919375,-1.551043987,1.3861444,0.328978986,1.015933871,-1.081586242,0.596852124,-0.1441935,-0.223925382,0.375883996,0.147635013,0.788421333,1.037450194,0.017930865,-1.169221997,-0.188405246,1.607702136,0.781404853,1.733187318,0.51746738,-0.37017259,-0.250125259,0.031378429,-0.443169594,0.299096793,0.657982051,-1.168558002,-0.485817373,1.145226479,0.373882353,-0.785255671,-0.781289697,-0.461670846,1.225449562,0.908160806,1.059935808,-1.691204071
0.709028304,-1.02661109,-0.845022559,0.839675069,-0.085621804,0.207119107,0.188702017,-1.555334568,-0.003550022,0.578922689,0.751332283,0.824526131,1.355864525,1.393561125,-2.693078041,-0.476770431,-0.712014794,1.436106801,-0.249040589,-1.530966401,-0.846241951,-1.323272824,0.700003684,0.046045635,-1.902450442,-0.040837683,-1.263198733,-0.003189181,1.317548156,-0.278624594,0.030847523,0.842479944,0.286269039,-0.380279601,0.406789541,-0.55345881,0.354643285,-0.780421138,-0.922343373,1.663441539,0.952423334,0.569890499,-1.132953763,0.698108971,-1.488371968,1.410706401,0.264526337,-0.221449554,-1.259301543,-0.336860955,-0.041021716,0.00389361,1.193990827,0.105790988,1.334307671,-2.142863989,0.97383225,-0.037217047,-0.092083722,1.305750132,0.236328408,0.153764367,-1.176387787,-0.809136808,2.022152901,-2.500510454,0.428577125,-0.287966609,0.61382401,0.936289072,1.030225158,0.236016795,-0.124084152,0.863081813,-0.893018901,-1.012468934,2.30533123,0.257117152,-0.439205319,-0.482148916,1.4122293,-0.275787294,-0.146662131,-1.353378296,0.108536653,-0.545657754,0.363501638,-0.942296982,-0.629892409,-1.163032055,-0.557731688,-0.858678818,-0.112964042,-0.080896065,0.69497025,0.533397913,0.146558583,2.023024082,0.828480303,-0.923686504
-0.457930148,-0.662571192,-1.063933849,-0.793865681,-2.734444618,-0.694889069,2.524916649,-0.232247218,-0.700040519,-0.058949661,-0.014408427,-2.414010048,0.09450262,0.955514729,0.153281599,-1.336452246,1.281123519,-1.404872775,0.405357957,-0.534032822,0.305348039,-1.543112516,0.654040694,0.777665019,-0.783616543,-0.373194426,0.851986587,0.015087511,-0.830141604,-1.564674973,-0.547763646,-0.695817232,-0.537902892,0.490872711,1.535014033,-0.289308727,-1.547898412,-0.270435065,-0.668051124,1.51432538,2.255667686,0.893179774,-0.865146518,-1.007764816,-1.808287978,-0.59052521,1.33522594,-0.497817099,0.018126406,0.60516566,-2.576150179,-1.281937599,-2.850566387,1.527104497,-0.435259879,0.06664744,-0.015715266,-1.215216637,-0.296733558,1.635528803,1.771387219,1.610323668,-1.630662441,0.354474157,0.9988029,0.561291575,0.529880762,-0.640146971,-0.253173023,0.742295921,-1.71592772,-1.23902607,1.025707603,0.386616677,-1.033681273,-1.336830378,0.867025018,-1.366254807,-0.367592782,-1.278229117,1.006629109,-0.09825559,1.195664287,-0.010847789,-0.438938051,0.353169113,0.312303245,-1.133699536,-1.038322091,-0.973577857,-0.288798094,1.587429047,0.199516773,-0.345002085,1.290436029,0.401129186,-0.208344236,-1.32749176,-0.180363327,-1.168105721
0.432297677,-0.319281757,1.641246438,-0.014025787,0.641524315,-2.454539537,-0.282824308,1.688423991,-0.785508573,-0.004881,-0.640244782,0.337242156,-1.292187929,-1.22083652,-0.07816612,-1.373376727,1.835325956,-0.003768635,0.029960692,2.210288048,-0.747760355,-0.982169688,-0.852665067,-0.314682603,0.493316561,0.500633359,0.836619437,-1.43730557,-0.091397032,-0.221564218,0.188468874,-0.148872495,1.802571177,-1.355825305,-0.184381813,-1.600853562,-0.617667794,0.998959541,0.459748417,-0.456540853,-0.265985489,0.129428893,-0.158605963,-1.414730787,-1.468151808,-1.165697455,-0.874357581,-0.525992811,0.205259144,1.12523365,2.353134632,-0.215488061,-1.730068088,-1.490028739,1.001707673,0.604146004,-1.641196132,-0.27652362,-1.042752981,0.424017131,-0.044755321,0.306581736,-1.343538523,1.395555377,0.216149613,-0.141983286,0.200334772,0.390256882,0.015997585,1.532700896,0.033651307,0.387423456,-1.476899147,-1.146769881,-0.271594733,-0.895788491,0.18349497,1.861225367,-0.263715386,0.715229273,2.366315365,-0.538690865,-1.409171581,-0.457491785,-1.610295892,-0.377965659,-0.808991015,2.449576855,-0.287016481,-1.891591787,-0.029042955,1.103227854,-0.213771045,-1.074812531,-1.5966506,-0.364736766,-0.72905004,0.536285698,0.779638767,0.169548616
